ROS2 Timestamp (sec),ROS2 Timestamp (nanosec),orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,left_hip_enc_rev,left_hip_pos,left_hip_vel,left_hip_iq,left_knee_enc_rev,left_knee_pos,left_knee_vel,left_knee_iq,left_wheel_enc_rev,left_wheel_pos,left_wheel_vel,left_wheel_iq,right_hip_enc_rev,right_hip_pos,right_hip_vel,right_hip_iq,right_knee_enc_rev,right_knee_pos,right_knee_vel,right_knee_iq,right_wheel_enc_rev,right_wheel_pos,right_wheel_vel,right_wheel_iq,left_leg_length,right_leg_length,roll,pitch,yaw,cmd_forward,cmd_left,cmd_up,cmd_roll,cmd_pitch,cmd_leg_split,Unified_Timestamp,label
1747914229,933566768,-0.0139955701306462,0.044243860989809,-0.1682967990636825,-0.9846434593200684,0.0322765596210956,0.0529527850449085,0.1145559772849083,0.03607177734375,-0.01556396484375,1.0030517578125,1,-4.460000038146973,-0.0700000002980232,0.0,1,-5.409999847412109,0.0,-2.819999933242798,34,3.3299999237060547,0.1000000014901161,6.829999923706055,0,1.919999957084656,-0.270000010728836,0.2399999946355819,0,0.7099999785423279,-0.0099999997764825,-7.300000190734863,52,-5.800000190734863,0.4699999988079071,1.2100000381469729,0.2539235949516296,0.2625410258769989,0.0127232053593224,-0.0919692725027143,0.3379858875315593,0.2,0.0,1.0,0.0,0.0,0.0,1747914229.9335668,2
1747914294,893412947,-0.010844743810594,0.034824289381504,-0.1687215268611908,-0.9849886894226074,-0.0018787449225783,-0.0482387915253639,0.0117717608809471,0.06536865234375,0.00567626953125,0.9993896484375,1,-4.360000133514404,0.0299999993294477,0.5600000023841858,1,-5.429999828338623,0.0,-6.670000076293945,33,1.7699999809265137,2.4100000858306885,0.9200000166893004,0,1.9800000190734863,0.0700000002980232,0.2599999904632568,0,0.7300000190734863,0.0,-6.809999942779541,50,-1.5199999809265137,2.6600000858306885,0.8399999737739563,0.2550908327102661,0.2615546584129333,0.009638031495633,-0.072325585032421,0.3389441733578878,0.2,0.0,1.0,0.0,0.0,0.0,1747914294.8934128,2
1747914296,632703067,-0.0124841257929801,0.0430136658251285,-0.1745600551366806,-0.9836273193359376,0.0771050155162811,0.1441218852996826,0.2861790657043457,0.005859375,0.06884765625,1.05157470703125,1,-4.380000114440918,-0.1400000005960464,0.8700000047683716,1,-5.460000038146973,-0.3400000035762787,-4.139999866485596,34,0.6399999856948853,0.6600000262260437,5.170000076293945,0,2.0,0.1099999994039535,-0.5600000023841858,0,0.7300000190734863,0.0,-7.090000152587891,51,-2.299999952316284,3.190000057220459,0.3600000143051147,0.2567938268184662,0.2615546584129333,0.0095806648315688,-0.0890951181717023,0.3508469751659108,0.2,0.0,1.0,0.0,0.0,0.0,1747914296.632703,2
1747914357,783333492,-0.0081199016422033,0.0054780011996626,-0.2090364396572113,-0.97785884141922,0.0198971517384052,0.1258810311555862,0.3615466654300689,-0.04156494140625,0.0205078125,0.98895263671875,1,-4.329999923706055,-0.1099999994039535,0.2599999904632568,1,-5.420000076293945,-0.1299999952316284,-4.519999980926514,34,6.159999847412109,0.3499999940395355,5.380000114440918,0,2.059999942779541,-0.0599999986588954,-0.0199999995529651,0,0.7400000095367432,0.0,-7.21999979019165,52,-3.3399999141693115,2.2699999809265137,0.5400000214576721,0.2545104026794433,0.2610516548156738,0.0135918026492557,-0.0141086025265939,0.4211036981636059,0.0,0.0,1.0,0.0,0.0,0.0,1747914357.7833335,2
1747914392,650921964,-0.0156084271147847,0.0414178855717182,-0.2197731733322143,-0.974546492099762,0.0541104935109615,0.1617063283920288,0.2192285358905792,-0.00732421875,0.15289306640625,1.04791259765625,1,-4.380000114440918,-0.2899999916553497,1.2699999809265137,1,-5.420000076293945,-0.0799999982118606,-3.5799999237060547,34,4.46999979019165,1.100000023841858,4.849999904632568,0,2.009999990463257,0.1800000071525573,-0.9100000262260436,0,0.7300000190734863,0.0099999997764825,-7.929999828338623,52,-4.800000190734863,3.4200000762939453,0.800000011920929,0.2545104026794433,0.2615546584129333,0.012264637337368,-0.0877003163163102,0.4430677851791402,0.2,0.0,1.0,0.0,0.0,0.0,1747914392.650922,2
1747914451,410242397,-0.0156752839684486,0.0117671703919768,-0.3269883990287781,-0.9448250532150269,-0.1741064339876175,-0.1017429903149604,0.3123827278614044,-0.135498046875,-0.04595947265625,1.111083984375,1,-4.320000171661377,0.3300000131130218,-2.7799999713897705,1,-5.510000228881836,-0.3499999940395355,-1.690000057220459,34,5.429999828338623,10.75,12.18000030517578,0,2.0,-0.0700000002980232,2.609999895095825,0,0.6899999976158142,-0.1400000005960464,-5.639999866485596,52,-4.440000057220459,2.740000009536743,1.2599999904632568,0.259503573179245,0.2635011374950409,0.021938684736041,-0.0324928240653034,0.666006546787022,0.4,0.0,1.0,0.0,0.0,0.0,1747914451.4102423,2
1747914479,994953367,-0.0191240608692169,0.0377047099173069,-0.2955676317214966,-0.9543859362602234,0.0042690159752964,-0.0948692262172699,0.3657553791999817,-0.06097412109375,0.1285400390625,0.9532470703125,1,-4.449999809265137,0.050000000745058,-1.4500000476837158,1,-5.429999828338623,-0.1000000014901161,-1.0299999713897705,36,1.820000052452088,8.880000114440918,10.869999885559082,0,1.919999957084656,-0.0299999993294477,1.919999957084656,0,0.699999988079071,-0.0299999993294477,-6.320000171661377,52,-5.730000019073486,2.440000057220459,1.4900000095367432,0.2550908327102661,0.2630243599414825,0.0142649151484021,-0.0833711449185229,0.6000580822283537,0.4,0.0,1.0,0.0,0.0,0.0,1747914479.9949534,2
1747914508,869214850,-0.0027016925159841,-0.026836821809411,-0.2547415196895599,-0.9666329622268676,-0.0373343452811241,-0.0059428261592984,0.0552713796496391,-0.16461181640625,0.03277587890625,1.143310546875,1,-4.25,-0.0799999982118606,-2.0,1,-5.46999979019165,0.0199999995529651,-1.870000004768372,39,2.1600000858306885,4.860000133514404,7.050000190734863,0,2.0799999237060547,-0.1199999973177909,2.180000066757202,0,0.6800000071525574,-0.1099999994039535,-5.610000133514404,53,-4.039999961853027,2.25,0.4600000083446502,0.2573486566543579,0.2639712989330292,0.0189212715402949,0.050527743866398,0.5158306976456607,0.4,0.0,1.0,0.0,0.0,0.0,1747914508.8692148,2
1747914612,893499461,0.0052115730941295,-0.0441315881907939,-0.3898777663707733,-0.9197937846183776,-0.4040299654006958,0.1052656695246696,0.0027856864035129,-0.35430908203125,-0.29205322265625,0.9605712890625,1,-4.03000020980835,0.550000011920929,-2.880000114440918,1,-5.539999961853027,0.2899999916553497,-1.590000033378601,38,4.840000152587891,19.15999984741211,8.100000381469727,0,2.200000047683716,-0.1599999964237213,5.269999980926514,0,0.7599999904632568,-0.2199999988079071,-9.460000038146973,51,-0.3400000035762787,0.0399999991059303,-1.8899999856948853,0.2610516548156738,0.2600260972976684,0.0249179807758196,0.0853512646229289,0.802899195202449,0.4,0.0,1.0,0.0,0.0,0.0,1747914612.8934994,2
1747914654,853271521,-0.0003615786554291,-0.0330925844609737,-0.3080747425556183,-0.9507864117622375,0.1695460230112075,0.1983451396226883,-0.1517065465450287,-0.18621826171875,0.081298828125,0.98565673828125,1,-4.179999828338623,0.0399999991059303,-2.109999895095825,1,-5.519999980926514,-0.1199999973177909,-2.609999895095825,42,1.059999942779541,5.070000171661377,7.230000019073486,0,2.0899999141693115,-0.3600000143051147,2.2300000190734863,0,0.7200000286102295,-0.0599999986588954,-7.489999771118164,52,-0.1299999952316284,0.3000000119209289,0.3700000047683716,0.2600260972976684,0.2620511054992676,0.0211206776557404,0.0627463377959109,0.6273552261402245,0.4,0.0,1.0,0.0,0.0,0.0,1747914654.8532715,2
