ROS2 Timestamp (sec),ROS2 Timestamp (nanosec),orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,left_hip_enc_rev,left_hip_pos,left_hip_vel,left_hip_iq,left_knee_enc_rev,left_knee_pos,left_knee_vel,left_knee_iq,left_wheel_enc_rev,left_wheel_pos,left_wheel_vel,left_wheel_iq,right_hip_enc_rev,right_hip_pos,right_hip_vel,right_hip_iq,right_knee_enc_rev,right_knee_pos,right_knee_vel,right_knee_iq,right_wheel_enc_rev,right_wheel_pos,right_wheel_vel,right_wheel_iq,left_leg_length,right_leg_length,roll,pitch,yaw,cmd_forward,cmd_left,cmd_up,cmd_roll,cmd_pitch,cmd_leg_split,Unified_Timestamp,label
1742551466,116130334,0.012662884,0.017417844,0.753325343,-0.657295465,-0.011507624,-0.00986495,0.0,0.044494629,0.013366699,1.027404785,1,-4.300000191,0.0,0.50999999,1,-5.380000114,0.0,-7.360000134,19,3.140000105,0.0,-0.319999993,0,2.079999924,0.0,0.230000004,0,0.680000007,0.0,-6.489999771,16,-3.569999933,0.0,-0.439999998,0.252125204,0.263971299,0.009604708,-0.041988219,-1.706941031,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,175172548,0.012715418,0.017460817,0.753324389,-0.657294333,0.014675888,-0.008821084,0.0,0.036804199,0.011535645,1.006347656,1,-4.300000191,0.0,0.50999999,1,-5.380000114,0.0,-7.28000021,19,3.140000105,0.0,-0.25999999,0,2.079999924,0.0,0.209999993,0,0.680000007,0.0,-6.539999962,16,-3.569999933,-0.01,-0.460000008,0.252125204,0.263971299,0.009600439,-0.042123918,-1.706941953,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,215622936,0.012695053,0.017493399,0.753324211,-0.657294154,-0.006258474,-0.009866299,0.0,0.045227051,0.007141113,1.010009766,1,-4.300000191,0.0,0.550000012,1,-5.380000114,0.0,-7.28000021,19,3.140000105,0.01,-0.319999993,0,2.079999924,0.0,0.200000003,0,0.680000007,0.0,-6.570000172,16,-3.569999933,0.0,-0.519999981,0.252125204,0.263971299,0.009676374,-0.042136066,-1.706943762,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,275680083,0.012703009,0.017513797,0.753323674,-0.657294095,-0.004163656,0.001655973,0.0,0.051635742,0.018493652,1.020812988,1,-4.300000191,0.0,0.5,1,-5.380000114,0.0,-7.269999981,19,3.140000105,0.0,-0.239999995,0,2.079999924,0.0,0.200000003,0,0.680000007,0.0,-6.550000191,16,-3.569999933,0.0,-0.360000014,0.252125204,0.263971299,0.009696664,-0.042174887,-1.706943792,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,315710349,0.012729528,0.017532624,0.753323078,-0.657293677,-0.004163259,-0.003584138,0.0,0.039550781,0.011535645,1.016235352,1,-4.300000191,0.0,0.519999981,1,-5.380000114,0.0,-7.260000229,19,3.140000105,-0.01,-0.239999995,0,2.079999924,0.0,0.209999993,0,0.680000007,0.0,-6.570000172,16,-3.569999933,0.0,-0.379999995,0.252125204,0.263971299,0.009690179,-0.042239621,-1.706943702,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,375600833,0.012754526,0.017515464,0.753322899,-0.657293797,0.01467597,0.004797461,0.0,0.044677734,0.012634277,1.020812988,1,-4.300000191,0.0,0.50999999,1,-5.380000114,0.0,-7.28000021,19,3.140000105,0.0,-0.270000011,0,2.079999924,0.0,0.209999993,0,0.680000007,0.0,-6.539999962,16,-3.569999933,0.0,-0.349999994,0.252125204,0.263971299,0.009631404,-0.042254737,-1.706942042,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,418088218,0.012748573,0.01745102,0.753323615,-0.65729475,-0.008370299,0.002708121,0.0,0.049255371,0.014831543,1.014221191,1,-4.300000191,0.0,0.50999999,1,-5.380000114,0.0,-7.260000229,19,3.140000105,0.0,-0.310000002,0,2.079999924,0.0,0.189999998,0,0.680000007,0.0,-6.53000021,16,-3.569999933,0.0,-0.430000007,0.252125204,0.263971299,0.009542015,-0.042161019,-1.706939136,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,475803750,0.012791388,0.017435906,0.753323436,-0.657294691,3.15e-06,0.007939738,0.0,0.049987793,0.006408691,1.013305664,1,-4.300000191,0.0,0.519999981,1,-5.380000114,0.0,-7.289999962,19,3.140000105,0.0,-0.239999995,0,2.079999924,0.0,0.200000003,0,0.680000007,0.0,-6.550000191,16,-3.569999933,0.0,-0.319999993,0.252125204,0.263971299,0.0094629,-0.042205691,-1.706937751,0.0,0.0,1.0,0.0,0.0,0.0,1742551466.0,0
1742551466,515716922,0.012782474,0.017431056,0.753323197,-0.657295167,-0.012566702,0.003746051,0.0,0.042663574,0.012268066,1.016784668,1,-4.300000191,0.0,0.540000021,1,-5.380000114,0.0,-7.260000229,19,3.140000105,0.0,-0.310000002,0,2.079999924,0.0,0.189999998,0,0.680000007,0.0,-6.559999943,16,-3.569999933,0.0,-0.389999986,0.252125204,0.263971299,0.009467285,-0.042185878,-1.706936589,0.0,0.0,1.0,0.0,0.0,0.0,1742551467.0,0
1742551466,575590483,0.012700608,0.017373605,0.753324866,-0.657296479,0.018856023,0.006897648,0.0,0.037719727,0.012817383,0.998474121,1,-4.300000191,0.0,0.529999971,1,-5.380000114,0.0,-7.25,19,3.140000105,0.0,-0.349999994,0,2.079999924,0.0,0.189999998,0,0.680000007,0.0,-6.579999924,16,-3.569999933,0.0,-0.460000008,0.252125204,0.263971299,0.009488312,-0.041986921,-1.706936458,0.0,0.0,1.0,0.0,0.0,0.0,1742551467.0,0
1742551466,615731696,0.012730557,0.017394708,0.753324211,-0.657296062,0.007337558,-0.013002083,0.0,0.042114258,0.011352539,1.021179199,1,-4.300000191,0.0,0.529999971,1,-5.380000114,0.0,-7.25,19,3.140000105,0.0,-0.300000012,0,2.079999924,0.0,0.189999998,0,0.680000007,0.0,-6.570000172,16,-3.569999933,0.0,-0.409999996,0.252125204,0.263971299,0.009480747,-0.042059819,-1.706936371,0.0,0.0,1.0,0.0,0.0,0.0,1742551467.0,0
1742551466,675794977,0.012744692,0.01738712,0.753324091,-0.657296062,-0.002087696,-0.003576441,0.0,0.039550781,0.00769043,1.00378418,1,-4.300000191,0.0,0.540000021,1,-5.380000114,0.0,-7.230000019,19,3.140000105,0.0,-0.289999992,0,2.079999924,0.0,0.200000003,0,0.680000007,0.0,-6.590000153,16,-3.569999933,0.0,-0.389999986,0.252125204,0.263971299,0.009450704,-0.042071148,-1.706935553,0.0,0.0,1.0,0.0,0.0,0.0,1742551467.0,0
