ROS2 Timestamp (sec),ROS2 Timestamp (nanosec),orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,left_hip_enc_rev,left_hip_pos,left_hip_vel,left_hip_iq,left_knee_enc_rev,left_knee_pos,left_knee_vel,left_knee_iq,left_wheel_enc_rev,left_wheel_pos,left_wheel_vel,left_wheel_iq,right_hip_enc_rev,right_hip_pos,right_hip_vel,right_hip_iq,right_knee_enc_rev,right_knee_pos,right_knee_vel,right_knee_iq,right_wheel_enc_rev,right_wheel_pos,right_wheel_vel,right_wheel_iq,left_leg_length,right_leg_length,roll,pitch,yaw,cmd_forward,cmd_left,cmd_up,cmd_roll,cmd_pitch,cmd_leg_split,Unified_Timestamp,label
1742578193,213931973,-0.0017238942673429,-0.0138440309092402,-0.0556411109864711,0.9983534216880798,0.0033224693033844,0.0965374633669853,-0.0518072843551635,-0.60150146484375,-0.33636474609375,0.68682861328125,1,-4.389999866485596,0.1299999952316284,0.4099999964237213,1,-5.440000057220459,-0.050000000745058,-5.739999771118164,1,2.430000066757202,1.950000047683716,2.950000047683716,0,2.0,0.1000000014901161,-0.800000011920929,0,0.6299999952316284,0.0599999986588954,-4.21999979019165,1,-0.9100000262260436,2.640000104904175,3.130000114440918,0.2556649148464203,0.2662229835987091,-0.0019022551346657,-0.0278379053943104,-0.1113240976275179,0.0,0.0,1.0,0.0,0.0,0.0,1742578193.213932,1
1742578204,513781140,0.0027889360208064,-0.0300402510911226,-0.0971060097217559,0.9948167204856871,0.0901786386966705,-0.0763341635465622,0.0,-1.442138671875,-0.19482421875,0.714111328125,1,-4.139999866485596,1.0299999713897705,-2.3399999141693115,1,-5.480000019073486,-0.2300000041723251,-8.829999923706055,1,3.650000095367432,7.079999923706055,-8.329999923706055,0,2.2100000381469727,0.9100000262260436,-1.6699999570846558,0,0.6399999856948853,-0.1000000014901161,-8.779999732971191,1,-0.0299999993294477,7.119999885559082,-8.029999732971191,0.2578970789909363,0.2657859325408935,0.011403403422548,-0.0592621252509249,-0.1949454158602555,0.0,0.0,1.0,0.0,0.0,0.0,1742578204.513781,1
1742578213,956038662,0.0018818655516952,-0.0285956170409917,-0.098511591553688,0.9947232007980348,-0.1439021080732345,0.5949093103408813,-0.8340227007865906,-5.12420654296875,0.54437255859375,2.18994140625,1,-4.190000057220459,0.0099999997764825,1.590000033378601,1,-5.46999979019165,-0.0199999995529651,-5.650000095367432,1,3.319999933242798,6.96999979019165,1.4500000476837158,0,2.1700000762939453,0.1700000017881393,-4.25,0,0.6399999856948853,-0.0199999995529651,-5.980000019073486,1,-0.25,7.03000020980835,1.950000047683716,0.2573486566543579,0.2657859325408935,0.0093930223942257,-0.0565488097920613,-0.1976902587965492,0.0,0.0,1.0,0.0,0.0,0.0,1742578213.9560387,1
1742578226,313420728,0.0022402580361813,-0.0283513404428958,-0.1040739640593528,0.994162917137146,-0.1291525214910507,0.3836932480335235,-1.1680957078933716,-4.43865966796875,0.3369140625,2.5133056640625,1,-4.190000057220459,-0.0700000002980232,0.4000000059604645,1,-5.480000019073486,0.0399999991059303,-6.079999923706055,1,3.2799999713897705,7.039999961853027,-0.0399999991059303,0,2.1600000858306885,0.0299999993294477,0.0299999993294477,0,0.6499999761581421,-0.0099999997764825,-6.28000020980835,1,-0.4000000059604645,7.400000095367432,-0.1400000005960464,0.2578970789909363,0.2653422057628631,0.0103720425221776,-0.0559345598509347,-0.2089003823617743,0.0,0.0,1.0,0.0,0.0,0.0,1742578226.3134208,1
1742578234,253206131,0.002849873388186,-0.0228523220866918,-0.0955138728022575,0.9951616525650024,-0.097594641149044,0.3581446707248688,-0.9649630188941956,-2.55963134765625,-1.014404296875,0.9356689453125,1,-4.199999809265137,0.0900000035762786,1.0299999713897705,1,-5.46999979019165,0.0,-6.179999828338623,1,3.369999885559082,6.5,0.0399999991059303,0,2.150000095367432,0.2300000041723251,-2.7699999809265137,0,0.6499999761581421,0.0199999995529651,-6.059999942779541,1,-0.2800000011920929,6.949999809265137,0.7900000214576721,0.2573486566543579,0.2653422057628631,0.0100479170219103,-0.0449542440261843,-0.1915961927224036,0.0,0.0,1.0,0.0,0.0,0.0,1742578234.253206,1
1742578241,953007363,0.0026253333780914,-0.027549834921956,-0.1075525283813476,0.9938141703605652,-0.1090880706906318,0.331323891878128,-1.5209819078445437,-6.0,0.8865966796875,2.602294921875,1,-4.25,0.1199999973177909,2.740000009536743,1,-5.489999771118164,0.0,-4.460000038146973,1,3.200000047683716,9.010000228881836,1.0700000524520874,0,2.109999895095825,0.4000000059604645,-5.53000020980835,0,0.6399999856948853,0.0,-6.860000133514404,1,-1.059999942779541,9.779999732971191,2.3299999237060547,0.2584390342235565,0.2657859325408935,0.0111609290860234,-0.0542206733411604,-0.2159074958816777,0.0,0.0,1.0,0.0,0.0,0.0,1742578241.9530077,1
1742578249,817487344,0.0011024177074432,-0.039322130382061,-0.1067757681012153,0.9935047030448914,-0.024886617437005,0.4736415445804596,-1.5000309944152832,-4.8424072265625,0.3087158203125,2.8970947265625,1,-4.179999828338623,0.0900000035762786,2.440000057220459,1,-5.480000019073486,-0.0099999997764825,-4.599999904632568,1,3.880000114440918,8.3100004196167,1.830000042915344,0,2.180000066757202,0.3400000035762787,-4.940000057220459,0,0.6499999761581421,-0.0299999993294477,-5.920000076293945,1,-1.0,8.449999809265137,2.0999999046325684,0.2578970789909363,0.2653422057628631,0.0106202862560137,-0.0779770180302428,-0.2145400856440758,0.0,0.0,1.0,0.0,0.0,0.0,1742578249.8174872,1
1742578267,852599199,0.0016183162806555,-0.0337964631617069,-0.104435883462429,0.9939559102058412,-0.0517291873693466,0.857738733291626,-0.5890281796455383,-2.71929931640625,-0.92852783203125,1.7208251953125,1,-4.199999809265137,-0.0399999991059303,0.1700000017881393,1,-5.46999979019165,-0.0900000035762786,-3.9600000381469727,1,3.759999990463257,7.179999828338623,2.940000057220459,0,2.1700000762939453,0.0700000002980232,-2.109999895095825,0,0.6399999856948853,-0.0900000035762786,-5.179999828338623,1,-1.0800000429153442,7.460000038146973,3.799999952316284,0.2573486566543579,0.2657859325408935,0.0102994156292793,-0.0668962515268873,-0.2097182832945433,0.0,0.0,1.0,0.0,0.0,0.0,1742578267.8525991,1
1742578288,514360929,0.0031184898689389,-0.0198226626962423,-0.0993885025382042,0.9948463439941406,-0.0601546168327331,0.0731222108006477,-0.241364985704422,-1.19879150390625,-0.702392578125,1.012939453125,1,-4.210000038146973,0.0199999995529651,0.1299999952316284,1,-5.460000038146973,0.0199999995529651,-6.179999828338623,1,3.4800000190734863,6.440000057220459,-0.4099999964237213,0,2.150000095367432,0.0099999997764825,0.5600000023841858,0,0.6399999856948853,0.050000000745058,-6.050000190734863,1,-0.9800000190734864,6.800000190734863,-0.2899999916553497,0.2567938268184662,0.2657859325408935,0.0101529538523103,-0.0388308806526384,-0.199343104572076,0.0,0.0,1.0,0.0,0.0,0.0,1742578288.514361,1
1742578300,12442667,0.000669278902933,-0.026220953091979,-0.159480482339859,0.986852526664734,-0.0761545449495315,-0.0905540585517883,0.1215583905577659,-2.8656005859375,-0.409423828125,0.3072509765625,1,-4.179999828338623,1.4199999570846558,-6.110000133514404,1,-5.510000228881836,-0.1800000071525573,-9.710000038146973,1,1.9299999475479128,10.630000114440918,-6.360000133514404,0,2.140000104904175,1.0099999904632568,-0.1299999952316284,0,0.6299999952316284,0.0099999997764825,-5.400000095367432,1,-3.3299999237060547,10.289999961853027,-6.190000057220459,0.259503573179245,0.2662229835987091,0.009697459506207,-0.0515617979353259,-0.3206900099340841,0.0,0.0,1.0,0.0,0.0,0.0,1742578300.0124426,1
